talker	recording	task	condition	SFP.chinese	SFP.jyutping	SFP.ipa	F0.hz	duration.ms	mean.F0.utterance	mean.syll.duration.ms
s116	s116ali	ali	ADS	囉	lo1	lɔ	NA	38.99999999998727	NA	984.7500000000053
s116	s116ali	ali	ADS	囉	lo1	lɔ	197.12	96.00000000000364	220.74566874857143	2379.000000000005
s116	s116ali	ali	ADS	囉	lo1	lɔ	230.65	43.00000000000637	NA	545.7499999999982
s116	s116ali	ali	ADS	囉	lo1	lɔ	203.18	43.00000000000637	NA	1390.7500000000255
s116	s116ali	ali	ADS	囉	lo1	lɔ	230	38.000000000010914	207.5343074	972.0000000000084
s116	s116ali	ali	ADS	囉	lo1	lɔ	163.38	38.000000000010914	249.21192016428571	759.5000000000027
s116	s116ali	ali	ADS	囉	lo1	lɔ	281.53	180.00000000006366	203.65385874	697.4999999999909
s116	s116ali	ali	ADS	囉	lo1	lɔ	543.41	34.99999999996817	238.85989783333335	1441.2499999999966
s116	s116ali	ali	ADS	囉	lo1	lɔ	163.92	34.99999999996817	232.68893938333335	511.24999999998977
s116	s116ali	ali	ADS	囉	lo1	lɔ	182.27	39.99999999996362	226.753067	402.5000000000034
s116	s116ali	ali	ADS	囉	lo1	lɔ	204.1	102.9999999999518	212.3502893142857	508.25000000000387
s116	s116ali	ali	ADS	囉	lo1	lɔ	204.57	38.99999999998727	223.29079442857142	439.7499999999752
s116	s116ali	ali	ADS	囉	lo1	lɔ	170.67	93.99999999993724	188.063575525	698.4999999999957
s116	s116cl	cl	CDS	喎	wo3	wɔ	230.44	115.46500000000037	NA	276.36621092499956
s116	s116cl	cl	CDS	喎	wo3	wɔ	230.44	743.000000000002	391.16260493333334	358.24999999999994
s116	s116cl	cl	CDS	喎	wo3	wɔ	501.57	45.000000000001705	275.3779202	268.7500000000007
s116	s116cl	cl	CDS	呢	le1	lɛ	501.57	36.000000000001364	225.8686869	149.0000000000009
s116	s116cl	cl	CDS	呢	le1	lɛ	386.89	183.9369999999576	381.0720977	110.98437500000102
s116	s116cl	cl	CDS	呢	le1	lɛ	493.63	180.0309999999854	312.97251765	187.5078125000016
s116	s116cl	cl	CDS	呢	le1	lɛ	264.54	248.06200000000445	279.96408933333333	194.51562499999397
s116	s116cl	cl	CDS	喎	wo3	wɔ	203.79	284.99999999996817	239.23698193333334	518.7499999999972
s116	s116cl	cl	CDS	喎	wo3	wɔ	210.42	446.4370000000031	251.180172925	434.10937499999136
s116	s116cl	cl	CDS	呢	le1	lɛ	230.99	551.4999999999759	216.92044470000002	255.3750000000008
s116	s116cl	cl	CDS	喎	wo3	wɔ	230.99	137.3140000000035	NA	354.32857300000364
s116	s116cl	cl	CDS	呢	le1	lɛ	432.68	125.2179999999612	340.18281786666665	151.30468750000148
s116	s116cl	cl	CDS	喎	wo3	wɔ	432.68	666.343999999981	220.4067720333333	724.0859374999928
s116	s116cl	cl	CDS	喎	wo3	wɔ	149.63	107.00000000002774	201.33119965	194.2500000000109
s116	s116cl	cl	CDS	呢	le1	lɛ	216.55	125.99999999997635	266.59374264999997	153.99999999999636
s116	s116cl	cl	CDS	喎	wo3	wɔ	493.24	68.06199999999762	352.51441189999997	112.01562499999795
s116	s116cl	cl	CDS	喎	wo3	wɔ	493.24	312.9999999999882	319.287016725	400.74999999998795
s116	s116cl	cl	CDS	喎	wo3	wɔ	493.24	224.62400000006255	308.63344013333335	643.6562499999923
s116	s116cl	cl	CDS	呢	le1	lɛ	336.34	288.0000000000109	250.83377588	442.0000000000073
s116	s116cl	cl	CDS	呢	le1	lɛ	414.39	166.68700000002445	277.74584635	211.6718750000075
s116	s116cl	cl	CDS	呢	le1	lɛ	433.92	219.31200000005902	330.26795045	332.3281249999752
s116	s116cl	cl	CDS	呢	le1	lɛ	436.03	154.12500000002183	302.15390506666665	163.53125000000546
s116	s116cl	cl	CDS	喎	wo3	wɔ	436.03	1072.3749999999654	286.09378455	470.59375000000614
s116	s116cl	cl	CDS	呢	le1	lɛ	232.18	598.00000000007	281.11747703333333	504.5000000000073
s116	s116cl	cl	CDS	呢	le1	lɛ	232.18	200.5619999999908	241.32044963333334	670.1406249999877
s116	s116cl	cl	CDS	呢	le1	lɛ	282.47	344.6250000000646	265.9785415333333	223.65625000000477
s116	s116cl	cl	CDS	喎	wo3	wɔ	346.38	39.81199999998353	NA	584.95312499997
s116	s116cl	cl	CDS	喎	wo3	wɔ	258.45	394.75000000015825	258.454878	186.18750000001683
s116	s116cl	cl	CDS	喎	wo3	wɔ	206.92	519.8749999999563	239.013986525	452.46874999998
s116	s116cl	cl	CDS	喎	wo3	wɔ	329.02	222.62500000010732	NA	1358.156249999979
s116	s116cl	cl	CDS	喎	wo3	wɔ	242.81	378.1249999999545	267.46298493333336	397.0312499999977
s116	s116cl	cl	CDS	喎	wo3	wɔ	344.97	312.8750000000764	328.1446835666667	435.7187499999782
s116	s116cl	cl	CDS	呢	le1	lɛ	455.81	109.89500000005137	369.1631673	399.9738475000072
s116	s116cl	cl	CDS	喎	wo3	wɔ	455.81	266.3749999999254	286.0118946333333	319.0937499999791
s116	s116cl	cl	CDS	呢	le1	lɛ	380.77	185.37500000002183	326.5917845	93.8437500000191
s116	s116cl	cl	CDS	呢	le1	lɛ	407.71	146.99999999993452	358.80119525	169.2499999999768
s116	s116cl	cl	CDS	呢	le1	lɛ	499.33	98.9999999999327	373.22710197692305	959.7499999999854
s116	s116cl	cl	CDS	喎	wo3	wɔ	306.89	270.7500000001346	268.2781315	387.68750000002683
s116	s116cl	cl	CDS	喎	wo3	wɔ	306.89	116.87499999993634	NaN	251.7187500000091
s116	s116cl	cl	CDS	喎	wo3	wɔ	199.09	153.99999999999636	232.61341906153848	783.5000000000036
s116	s116cl	cl	CDS	呢	le1	lɛ	410.52	243.50000000004002	407.89552555	130.87500000000318
s116	s116cl	cl	CDS	喎	wo3	wɔ	315.32	192.99999999998363	356.3260037857143	483.2499999999982
s116	s116cl	cl	CDS	喎	wo3	wɔ	290.52	145.25000000003274	268.194573425	226.3125000000059
s116	s116cl	cl	CDS	喎	wo3	wɔ	290.52	73.00000000009277	209.58797526666666	563.2499999999823
s116	s116cl	cl	CDS	喎	wo3	wɔ	290.52	197.75000000004184	178.3079972	154.43750000002865
s116	s116cl	cl	CDS	喎	wo3	wɔ	173.68	306.8749999999909	209.65605015	446.7187500000023
s116	s116cl	cl	CDS	喎	wo3	wɔ	212.53	858.9519999998174	212.5336396	324.73811749997594
s116	s116cl	cl	CDS	喎	wo3	wɔ	212.53	186.99999999989814	237.4290908	239.25000000002683
s116	s116cl	cl	CDS	喎	wo3	wɔ	212.53	371.0000000000946	331.9518427	272.7499999999736
s116	s116cl	cl	CDS	喎	wo3	wɔ	212.53	258.3750000001146	202.57206175	294.59374999999
s116	s116cl	cl	CDS	喎	wo3	wɔ	172.1	185.99999999992178	257.7268989	278.99999999999636
s116	s116cl	cl	CDS	喎	wo3	wɔ	172.1	417.9999999998927	296.94410315	252.00000000000955
s116	s116cl	cl	CDS	喎	wo3	wɔ	172.1	349.99999999990905	267.9267303857143	399.99999999997726
s116	s116cl	cl	CDS	喎	wo3	wɔ	172.1	275.00000000009095	279.1011562333333	198.7500000000182
s116	s116cl	cl	CDS	喎	wo3	wɔ	243.69	340.2499999999691	274.07318116	432.5625000000173
s116	s116cl	cl	CDS	喎	wo3	wɔ	243.69	216.49999999999636	327.44876676666667	411.625000000015
s116	s116cl	cl	CDS	喎	wo3	wɔ	284.14	232.99999999994725	306.30283135	563.2499999999823
s116	s116cl	cl	CDS	喎	wo3	wɔ	358.96	455.2499999999782	348.5987237666667	371.31250000004457
s116	s116cl	cl	CDS	喎	wo3	wɔ	358.96	413.5000000001128	NaN	193.37500000006003
s116	s116cl	cl	CDS	喎	wo3	wɔ	323.11	187.00000000035288	246.461699375	189.25000000001546
s116	s116cl	cl	CDS	喎	wo3	wɔ	323.11	669.0000000003238	268.44039868333334	554.7500000000127
s116	s116cl	cl	CDS	喎	wo3	wɔ	222.58	303.49999999998545	288.360665525	408.37500000009186
s116	s116cl	cl	CDS	喎	wo3	wɔ	222.58	289.9999999999636	308.20601533	962.4999999999773
s116	s116cl	cl	CDS	呢	le1	lɛ	279.18	195.49999999981083	214.01433358	246.3750000000573
s116	s116cl	cl	CDS	呢	le1	lɛ	279.18	368.50000000004	190.0320585	309.6249999999827
s116	s116cl	cl	CDS	呢	le1	lɛ	218.79	244.99999999989086	215.281608825	196.24999999996362
s116	s116cl	cl	CDS	喎	wo3	wɔ	508.34	36.00000000005821	321.3814482	699.0000000000691
s116	s116cl	cl	CDS	喎	wo3	wɔ	189	497.49999999994543	NA	329.3749999999136
s116	s116cl	cl	CDS	呢	le1	lɛ	292.91	128.25000000020736	274.50123840000003	182.0625000000291
s116	s116cl	cl	CDS	呢	le1	lɛ	276.47	495.4999999999927	269.1006878	403.8749999999709
s116	s116cl	cl	CDS	喎	wo3	wɔ	212.81	498.7500000002001	234.14076944	434.68749999999545
s116	s116cl	cl	CDS	喎	wo3	wɔ	292.05	216.49999999999636	275.69072556666663	224.12499999995816
s116	s116cl	cl	CDS	喎	wo3	wɔ	180.63	1090.0000000001455	180.6317337	419.9999999999591
s116	s116cl	cl	CDS	呢	le1	lɛ	431.53	214.50000000004366	404.5724591	131.12499999999727
s116	s116cl	cl	CDS	呢	le1	lɛ	470.69	109.7500000000764	399.05097975	129.93749999998272
s116	s116cl	cl	CDS	喎	wo3	wɔ	236.34	252.99999999970169	302.02196822999997	888.2499999999709
s116	s116cl	cl	CDS	呢	le1	lɛ	236.34	42.50000000001819	283.07149183333337	773.12500000005
s116	s116cl	cl	CDS	呢	le1	lɛ	477.24	198.49999999996726	305.74909826	574.6249999999691
s116	s116cl	cl	CDS	囉	lo1	lɔ	NA	36.00000000005821	NA	448.99999999995543
s116	s116cl	cl	CDS	喎	wo3	wɔ	NA	288.5000000001128	210.08516335000002	244.62500000004184
s116	s116cl	cl	CDS	呢	le1	lɛ	310.2	147.7500000000873	335.42324440000004	101.93749999996271
s116	s116cl	cl	CDS	喎	wo3	wɔ	310.2	41.99999999991633	216.82130232857142	495.4999999999927
s116	s116cl	cl	CDS	喎	wo3	wɔ	226.03	1081.000000000131	252.62778809999998	695.2499999999873
s116	s116cl	cl	CDS	呢	le1	lɛ	279.37	181.999999999789	249.16147165	415.4999999999518
s116	s116cl	cl	CDS	喎	wo3	wɔ	279.37	141.7500000002292	247.94386452	570.4375000000255
s116	s116cl	cl	CDS	喎	wo3	wɔ	180.63	302.50000000023647	180.6295609	165.62499999997726
s116	s116cl	cl	CDS	喎	wo3	wɔ	209.75	309.99999999994543	195.8875853	210.00000000003638
s116	s116cl	cl	CDS	呢	le1	lɛ	366.56	254.24999999995634	294.504428825	321.0624999999254
s116	s116cl	cl	CDS	喎	wo3	wɔ	300.05	306.00000000004	277.9514754090909	1024.000000000001
s116	s116cl	cl	CDS	喎	wo3	wɔ	414.24	846.0000000000036	353.8459097	696.5000000000146
s116	s116cl	cl	CDS	喎	wo3	wɔ	414.24	697.4999999997635	238.80771046	456.87499999996817
s116	s116cl	cl	CDS	喎	wo3	wɔ	198.58	150.00000000009095	195.919298	247.50000000005912
s116	s116cl	cl	CDS	喎	wo3	wɔ	460.42	42.75000000006912	302.94888833333334	175.6874999999809
s116	s116cl	cl	CDS	喎	wo3	wɔ	243.34	622.9999999995925	305.787291175	460.7499999999618
s116	s116cl	cl	CDS	呢	le1	lɛ	243.34	293.00000000012005	322.5672842	178.2500000000482
s116	s116cl	cl	CDS	喎	wo3	wɔ	243.34	315.2500000001055	228.23747956	763.8124999999718
s116	s116cl	cl	CDS	囉	lo1	lɔ	312.65	482.2500000000218	236.45990132	745.5625000000055
s116	s116cl	cl	CDS	囉	lo1	lɔ	NA	41.00000000016735	NA	420.25000000001
s117	s117ali	ali	ADS	囉	lo1	lɔ	218.62	170.0000000000017	189.67482616666666	167.50000000000043
s117	s117ali	ali	ADS	囉	lo1	lɔ	176.05	37.00000000000614	188.90275158	404.25000000000114
s117	s117ali	ali	ADS	喎	wo3	wɔ	192.44	67.99999999998363	227.457252675	226.99999999999676
s117	s117ali	ali	ADS	囉	lo1	lɔ	NA	119.81199999999603	NA	982.4531249999993
s117	s117ali	ali	ADS	囉	lo1	lɔ	198.89	86.99999999998909	224.58009337	656.7500000000024
s117	s117ali	ali	ADS	囉	lo1	lɔ	201.36	108.00000000000409	204.3604097818182	894.4999999999936
s117	s117ali	ali	ADS	囉	lo1	lɔ	195.77	94.99999999997044	209.428271875	186.25000000000114
s117	s117ali	ali	ADS	囉	lo1	lɔ	296.66	77.99999999997453	196.11791132	1049.4999999999948
s117	s117ali	ali	ADS	囉	lo1	lɔ	310.45	147.9999999999677	303.95305465	104.49999999998738
s117	s117ali	ali	ADS	囉	lo1	lɔ	251.6	139.00000000001	211.92612943333333	217.24999999999284
s117	s117ali	ali	ADS	囉	lo1	lɔ	NA	36.99999999997772	NA	1684.250000000006
s117	s117ali	ali	ADS	囉	lo1	lɔ	210.31	90.50000000002001	215.16892350909092	1235.1249999999964
s117	s117ali	ali	ADS	囉	lo1	lɔ	211.01	89.99999999997499	202.9547030777778	557.5000000000045
s117	s117ali	ali	ADS	囉	lo1	lɔ	192	96.00000000000364	204.41496568	534.000000000006
s117	s117ali	ali	ADS	囉	lo1	lɔ	301.89	230.99999999999454	277.277562775	172.75000000000773
s117	s117ali	ali	ADS	囉	lo1	lɔ	178.52	38.99999999998727	197.17673168333334	392.2500000000042
s117	s117ali	ali	ADS	囉	lo1	lɔ	234.69	55.00000000000682	223.54204875	301.249999999996
s117	s117ali	ali	ADS	囉	lo1	lɔ	214.2	121.99999999995725	207.04932777142858	937.9999999999882
s117	s117ali	ali	ADS	囉	lo1	lɔ	223.48	291.9999999999163	255.240000775	390.50000000000296
s117	s117ali	ali	ADS	囉	lo1	lɔ	180.83	72.99999999997908	215.74669545294117	1218.2500000000118
s117	s117ali	ali	ADS	囉	lo1	lɔ	202.45	140.9999999999627	197.78902845	277.7499999999975
s117	s117ali	ali	ADS	囉	lo1	lɔ	185.33	143.0000000000291	199.729046675	445.75000000000387
s117	s117ali	ali	ADS	囉	lo1	lɔ	221.87	166.00000000005366	198.42857495333334	1291.5000000000134
s117	s117ali	ali	ADS	囉	lo1	lɔ	211.02	138.00000000003365	210.62726419999998	449.50000000000045
s117	s117ali	ali	ADS	囉	lo1	lɔ	234.42	67.99999999998363	213.0352585	124.4999999999834
s117	s117ali	ali	ADS	囉	lo1	lɔ	215.36	122.9999999999336	213.61638328571428	440.7500000000084
s117	s117ali	ali	ADS	囉	lo1	lɔ	219.61	97.99999999995634	215.18003182857143	1239.4999999999925
s117	s117ali	ali	ADS	囉	lo1	lɔ	176.27	110.00000000001364	194.94714514705882	1594.9999999999989
s117	s117ali	ali	ADS	囉	lo1	lɔ	224.99	153.00000000002	191.67798741666667	345.75000000000955
s117	s117ali	ali	ADS	喎	wo3	wɔ	170.66	140.9999999999627	177.8354825	292.74999999998386
s117	s117ali	ali	ADS	囉	lo1	lɔ	250.27	101.99999999997544	253.6050472	193.00000000001205
s117	s117ali	ali	ADS	囉	lo1	lɔ	198.17	333.0000000000837	205.12232366666666	368.2500000000175
s117	s117ali	ali	ADS	囉	lo1	lɔ	227.51	79.99999999992724	225.90180671666667	275.0000000000057
s117	s117ali	ali	ADS	囉	lo1	lɔ	199.65	285.9999999999445	202.09009022352942	1116.4999999999736
s117	s117ali	ali	ADS	囉	lo1	lɔ	176.45	139.99999999998636	218.84733679473683	1227.5000000000205
s117	s117ali	ali	ADS	囉	lo1	lɔ	178	106.9999999999709	193.30312013333332	229.2500000000075
s117	s117ali	ali	ADS	囉	lo1	lɔ	180.92	59.000000000082764	207.77484456666667	629.7500000000014
s117	s117ali	ali	ADS	囉	lo1	lɔ	203.8	224.00000000004638	231.7350047	283.50000000000364
s117	s117ali	ali	ADS	囉	lo1	lɔ	193.44	38.99999999998727	221.10188382222222	542.2499999999957
s117	s117ali	ali	ADS	囉	lo1	lɔ	338.9	92.00000000009823	213.4736073611111	1140.500000000003
s117	s117ali	ali	ADS	囉	lo1	lɔ	176.15	92.99999999996089	184.87969507142856	425.74999999999363
s117	s117ali	ali	ADS	囉	lo1	lɔ	270.75	43.00000000000637	222.56047197499998	340.7500000000141
s117	s117ali	ali	ADS	囉	lo1	lɔ	302.91	81.00000000001728	223.75361998333332	350.2500000000168
s117	s117ali	ali	ADS	囉	lo1	lɔ	279.47	200.00000000004547	229.0805919	412.50000000002274
s117	s117ali	ali	ADS	囉	lo1	lɔ	203.86	211.00000000001273	227.40562093636365	767.7500000000066
s117	s117ali	ali	ADS	囉	lo1	lɔ	180.13	87.99999999996544	208.0254883695652	1456.9999999999936
s117	s117ali	ali	ADS	囉	lo1	lɔ	204.08	355.0000000000182	208.3365647	521.2500000000091
s117	s117ali	ali	ADS	囉	lo1	lɔ	200.55	133.0000000000382	197.7328752	715.7500000000141
s117	s117ali	ali	ADS	囉	lo1	lɔ	177.49	36.00000000005821	203.69299519999998	246.4999999999975
s117	s117ali	ali	ADS	囉	lo1	lɔ	277.39	67.99999999998363	238.11680164999999	254.50000000000728
s117	s117ali	ali	ADS	囉	lo1	lɔ	211.65	87.99999999996544	218.953873225	214.4999999999868
s117	s117ali	ali	ADS	囉	lo1	lɔ	218.23	64.00000000007822	218.2323323	100.99999999999909
s117	s117ali	ali	ADS	囉	lo1	lɔ	NA	43.99999999998272	NA	543.4999999999945
s117	s117ali	ali	ADS	囉	lo1	lɔ	194.32	80.00000000015461	216.58941117272727	905.0000000000296
s117	s117ali	ali	ADS	囉	lo1	lɔ	162.22	114.00000000003274	186.66366036666668	178.49999999998545
s117	s117ali	ali	ADS	囉	lo1	lɔ	201.59	266.0000000000764	NA	1153.9999999999964
s117	s117ali	ali	ADS	囉	lo1	lɔ	196.04	42.0000000001437	208.79010558333334	515.5000000000314
s117	s117ali	ali	ADS	囉	lo1	lɔ	199.98	122.99999999981992	206.814937775	290.75000000000273
s117	s117ali	ali	ADS	囉	lo1	lɔ	221.02	371.0000000000946	211.4931343	352.75000000001455
s117	s117ali	ali	ADS	喎	wo3	wɔ	186.58	128.9999999999054	183.77185845000002	109.75000000001955
s117	s117cl	cl	ADS	喎	wo3	wɔ	186.58	179.99999999999972	250.13731043333334	459.99999999999994
s117	s117cl	cl	CDS	喎	wo3	wɔ	198.6	279.7610000000006	217.51671403333333	224.94042970000015
s117	s117cl	cl	CDS	呢	le1	lɛ	261.76	211.72200000000174	261.7616278	135.43066407500072
s117	s117cl	cl	CDS	喎	wo3	wɔ	261.76	59.99999999998806	208.17253725	435.664062499999
s117	s117cl	cl	CDS	喎	wo3	wɔ	183.63	200.9999999999934	199.70757075	125.2500000000012
s117	s117cl	cl	CDS	喎	wo3	wɔ	205.35	377.00000000000955	200.767711	234.25000000000296
s117	s117cl	cl	CDS	囉	lo1	lɔ	236.66	322.40600000000086	234.40316041666665	445.60156250000205
s117	s117cl	cl	CDS	呢	le1	lɛ	237.57	201.7500000000041	237.17112225	125.43749999998965
s117	s117cl	cl	CDS	囉	lo1	lɔ	283.38	299.8440000000073	235.87673194444443	852.4609375000125
s117	s117cl	cl	CDS	喎	wo3	wɔ	299.93	130.9999999999718	191.11188512857143	387.7499999999827
s117	s117cl	cl	CDS	囉	lo1	lɔ	209.02	302.0000000001346	239.26562145	490.5000000000257
s117	s117cl	cl	CDS	喎	wo3	wɔ	209.02	355.2500000000691	212.7936385	226.3125000000059
s117	s117cl	cl	CDS	囉	lo1	lɔ	265.95	205.0000000001546	219.1320347	376.2500000000273
s117	s117cl	cl	CDS	喎	wo3	wɔ	174.52	187.0000000001255	174.517302	126.75000000001546
s117	s117cl	cl	CDS	呢	le1	lɛ	295.46	255.12499999990723	290.7690169	148.7812500000132
s117	s117cl	cl	CDS	囉	lo1	lɔ	270.38	256.3750000001619	239.98104926666667	224.09375000000864
s117	s117cl	cl	CDS	呢	le1	lɛ	305.21	227.9999999998381	297.93030575	134.49999999994589
s117	s117cl	cl	CDS	呢	le1	lɛ	320.39	242.00000000018917	311.27320786666667	153.00000000002
s117	s117cl	cl	CDS	喎	wo3	wɔ	320.39	1078.7499999999	226.8243948	504.68749999998863
s117	s117cl	cl	CDS	呢	le1	lɛ	294.97	135.99999999996726	285.85438955	141.4999999999509
s117	s117cl	cl	CDS	囉	lo1	lɔ	157.09	200.62499999994543	214.57362995	280.15625000000455
s117	s117cl	cl	CDS	喎	wo3	wɔ	157.09	614.6250000001601	247.49783816666667	398.65625000004457
s117	s117cl	cl	CDS	喎	wo3	wɔ	157.09	375.7500000001528	202.43410905000002	391.43749999993815
s117	s117cl	cl	CDS	呢	le1	lɛ	247.51	245.49999999999272	233.7036659	226.3750000000755
s117	s117cl	cl	CDS	囉	lo1	lɔ	294.66	143.0000000000291	272.6655475	138.2499999999709
s117	s117cl	cl	CDS	呢	le1	lɛ	246.21	238.50000000038563	229.5360395222222	752.1250000000919
s117	s117cl	cl	CDS	喎	wo3	wɔ	246.21	187.75000000005093	311.9307985	316.93749999999454
s117	s117cl	cl	CDS	喎	wo3	wɔ	246.21	240.00000000023647	229.5738649	212.50000000009095
s117	s117cl	cl	CDS	囉	lo1	lɔ	242.14	226.50000000021464	232.91375635714286	519.1250000000309
s117	s117cl	cl	CDS	囉	lo1	lɔ	220.57	210.50000000013824	189.08311426	275.12500000000273
s117	s117cl	cl	CDS	呢	le1	lɛ	264.28	530.250000000251	234.12555056666667	232.5625000000855
s117	s117cl	cl	CDS	喎	wo3	wɔ	264.28	228.99999999981446	195.58901296666667	564.7500000000036
s117	s117cl	cl	CDS	喎	wo3	wɔ	167.31	175.49999999982901	192.20160964	386.37499999992997
s117	s117cl	cl	CDS	喎	wo3	wɔ	235.74	280.99999999994907	263.7392148	430.2500000000009
s117	s117cl	cl	CDS	喎	wo3	wɔ	235.74	277.00000000004366	198.1047929	764.2500000000609
s118	s118ali	ali	ADS	囉	lo1	lɔ	346.14	136.75000000000637	292.34207672	279.18749999999903
s118	s118ali	ali	ADS	囉	lo1	lɔ	425.44	111.00000000001842	NA	245.25000000000574
s118	s118ali	ali	ADS	囉	lo1	lɔ	334.67	41.29599999998845	224.70722320000002	407.82421874999386
s118	s118ali	ali	ADS	囉	lo1	lɔ	NA	38.99999999998727	NA	514.7499999999993
s118	s118ali	ali	ADS	囉	lo1	lɔ	221.5	137.9999999999768	188.580041175	421.99999999999704
s118	s118ali	ali	ADS	囉	lo1	lɔ	NA	43.00000000000637	NA	550.7499999999936
s118	s118ali	ali	ADS	囉	lo1	lɔ	190.86	119.0000000000282	180.68208553333335	334.74999999999966
s118	s118ali	ali	ADS	囉	lo1	lɔ	NA	43.84399999997868	NA	335.96093749999056
s118	s118ali	ali	ADS	囉	lo1	lɔ	183.88	374.87499999997453	196.9124501	508.7187499999999
s118	s118ali	ali	ADS	囉	lo1	lɔ	293.62	147.9999999999677	214.9325243923077	1264.4999999999982
s118	s118ali	ali	ADS	喎	wo3	wɔ	293.62	122.99999999999045	239.11622908	298.2499999999959
s118	s118ali	ali	ADS	喎	wo3	wɔ	293.62	88.99999999999864	179.97383604	337.2499999999974
s118	s118ali	ali	ADS	囉	lo1	lɔ	221.98	43.2500000000573	228.6434678	128.31250000002115
s118	s118ali	ali	ADS	囉	lo1	lɔ	NA	35.99999999994452	NA	383.99999999998613
s118	s118ali	ali	ADS	囉	lo1	lɔ	411.48	36.686999999915315	217.6656155	641.6718749999859
s118	s118ali	ali	ADS	喎	wo3	wɔ	518.73	35.499999999956344	210.46627892777778	886.3749999999868
s118	s118ali	ali	ADS	囉	lo1	lɔ	209.6	42.00000000003001	211.03747533333333	275.49999999999386
s118	s118cl	cl	CDS	喎	wo3	wɔ	226.14	128.0000000000001	319.6144384375	479.49999999999983
s118	s118cl	cl	CDS	囉	lo1	lɔ	214.68	41.00000000000392	237.3620355125	520.2500000000008
s118	s118cl	cl	CDS	呢	le1	lɛ	350.31	109.99999999999943	347.8140485	70.00000000000028
s118	s118cl	cl	CDS	呢	le1	lɛ	286.44	141.00000000000534	229.81769479999997	95.25000000000006
s118	s118cl	cl	CDS	喎	wo3	wɔ	202.83	278.99999999999636	202.8288938	149.75000000000094
s118	s118cl	cl	CDS	喎	wo3	wɔ	173.37	135.00000000000512	173.369766	88.750000000001
s118	s118cl	cl	CDS	呢	le1	lɛ	363.25	120.99999999999511	352.64253744999996	82.75000000000077
s118	s118cl	cl	CDS	喎	wo3	wɔ	306.6	69.00000000000261	287.153887875	697.2500000000003
s118	s118cl	cl	CDS	呢	le1	lɛ	306.6	100.00000000000853	NaN	177.500000000002
s118	s118cl	cl	CDS	呢	le1	lɛ	266.07	173.00000000000182	266.0679691	98.25000000000017
s118	s118cl	cl	CDS	喎	wo3	wɔ	162.07	94.99999999999886	217.219191	331.24999999999716
s118	s118cl	cl	CDS	囉	lo1	lɔ	328.14	243.99999999999977	274.7749522	228.49999999999682
s118	s118cl	cl	CDS	呢	le1	lɛ	404.41	171.0000000000491	436.5041516666667	152.7500000000117
s118	s118cl	cl	CDS	喎	wo3	wɔ	404.41	165.99999999999682	263.8913530333333	243.99999999999977
s118	s118cl	cl	CDS	呢	le1	lɛ	363.4	129.99999999999545	351.8631203333333	112.49999999999716
s118	s118cl	cl	CDS	喎	wo3	wɔ	312.36	127.9999999999859	299.981420775	152.00000000000102
s118	s118cl	cl	CDS	喎	wo3	wɔ	225.56	230.0000000000182	220.0558956	135.00000000000512
s118	s118cl	cl	CDS	喎	wo3	wɔ	225.56	149.0000000000009	340.6523328	287.2500000000002
s118	s118cl	cl	CDS	喎	wo3	wɔ	204.38	165.78100000003815	217.84727270000002	186.4453125000125
s118	s118cl	cl	CDS	呢	le1	lɛ	204.38	182.99999999999272	326.91291645	120.75000000000102
s118	s118cl	cl	CDS	囉	lo1	lɔ	329.28	173.99999999997817	242.68643225	223.49999999998715
s118	s118cl	cl	CDS	喎	wo3	wɔ	427.27	39.99999999996362	317.73829983999997	262.49999999998863
s118	s118cl	cl	CDS	喎	wo3	wɔ	427.27	81.00000000001728	279.7399784	175.25000000000546
s118	s118cl	cl	CDS	囉	lo1	lɔ	269.82	103.56300000000829	262.5675288	688.3906250000109
s118	s118cl	cl	CDS	囉	lo1	lɔ	232.79	42.00000000003001	212.02172873333333	587.9999999999939
s118	s118cl	cl	CDS	呢	le1	lɛ	319.58	508.0000000000382	365.38520125	257.000000000005
s118	s118cl	cl	CDS	喎	wo3	wɔ	467.74	38.99999999998727	274.1110077090909	702.2499999999923
s118	s118cl	cl	CDS	呢	le1	lɛ	234.54	365.99999999998545	282.361002	261.5000000000123
s118	s118cl	cl	CDS	喎	wo3	wɔ	223.65	231.9999999999709	222.41188973333334	330.49999999997226
s118	s118cl	cl	CDS	囉	lo1	lɔ	186.68	379.99999999988177	226.1343205125	454.9999999999841
s118	s118cl	cl	CDS	呢	le1	lɛ	305.05	135.99999999996726	269.38305016666664	363.9999999999759
s118	s118cl	cl	CDS	呢	le1	lɛ	305.05	152.99999999979264	240.79656065	128.24999999998
s118	s118cl	cl	CDS	喎	wo3	wɔ	183.79	82.9999999998563	180.30866989999998	370.7499999999868
s118	s118cl	cl	CDS	喎	wo3	wɔ	225.62	140.00000000010004	318.6330015666667	257.4999999999932
s118	s118cl	cl	CDS	囉	lo1	lɔ	254.39	100.9999999998854	190.81414856	615.2500000000032
s118	s118cl	cl	CDS	囉	lo1	lɔ	196.35	152.99999999979264	210.514545375	183.2499999999868
s118	s118cl	cl	CDS	囉	lo1	lɔ	232.51	105.99999999999454	234.61525469166668	634.0000000000146
s118	s118cl	cl	CDS	囉	lo1	lɔ	233.06	118.99999999991451	207.92268613333334	127.25000000000364
